0.344,0.00244093
0.345,0.00244803
0.346,0.00245514
0.347,0.00246224
0.348,0.00246934
0.349,0.00247644
0.35,0.00248354
0.351,0.00249064
0.352,0.00249774
0.353,0.00250484
0.354,0.00251194
0.355,0.00251904
0.356,0.00252615
0.357,0.00253325
0.358,0.00254035
0.359,0.00254745
0.36,0.00255455
0.361,0.00256165
0.362,0.00256875
0.363,0.00257585
0.364,0.00258296
0.365,0.00259006
0.366,0.00259716
0.367,0.00260426
0.368,0.00261136
0.369,0.00261846
0.37,0.00262556
0.371,0.00263267
0.372,0.00263977
0.373,0.00264687
0.374,0.00265397
0.375,0.00266107
0.376,0.00266817
0.377,0.00267528
0.378,0.00268238
0.379,0.00268948
0.38,0.00269658
0.381,0.00270368
0.382,0.00271079
0.383,0.00271789
0.384,0.00272499
0.385,0.00273209
0.386,0.00273919
0.387,0.0027463
0.388,0.0027534
0.389,0.0027605
0.39,0.0027676
0.391,0.0027747
0.392,0.00278181
0.393,0.00278891
0.394,0.00279601
0.395,0.00280311
0.396,0.00281022
0.397,0.00281732
0.398,0.00282442
0.399,0.00283152
0.4,0.00283863
0.401,0.00284573
0.402,0.00285283
0.403,0.00285993
0.404,0.00286704
0.405,0.00287414
0.406,0.00288124
0.407,0.00288834
0.408,0.00289545
0.409,0.00290255
0.41,0.00290965
0.411,0.00291676
0.412,0.00292386
0.413,0.00293096
0.414,0.00293806
0.415,0.00294517
0.416,0.00295227
0.417,0.00295937
0.418,0.00296648
0.419,0.00297358
0.42,0.00298068
0.421,0.00298779
0.422,0.00299489
0.423,0.00300199
0.424,0.0030091
0.425,0.0030162
0.426,0.0030233
0.427,0.00303041
0.428,0.00303751
0.429,0.00304461
0.43,0.00305172
0.431,0.00305882
0.432,0.00306592
0.433,0.00307303
0.434,0.00308013
0.435,0.00308723
0.436,0.00309434
0.437,0.00310144
0.438,0.00310855
0.439,0.00311565
0.44,0.00312275
0.441,0.00312986
0.442,0.00313696
0.443,0.00314407
0.444,0.00315117
0.445,0.00315827
0.446,0.00316538
0.447,0.00317248
0.448,0.00317959
0.449,0.00318669
0.45,0.00319379
0.451,0.0032009
0.452,0.003208
0.453,0.00321511
0.454,0.00322221
0.455,0.00322931
0.456,0.00323642
0.457,0.00324352
0.458,0.00325063
0.459,0.00325773
0.46,0.00326484
0.461,0.00327194
0.462,0.00327905
0.463,0.00328615
0.464,0.00329325
0.465,0.00330036
0.466,0.00330746
0.467,0.00331457
0.468,0.00332167
0.469,0.00332878
0.47,0.00333588
0.471,0.00334299
0.472,0.00335009
0.473,0.0033572
0.474,0.0033643
0.475,0.00337141
0.476,0.00337851
0.477,0.00338562
0.478,0.00339272
0.479,0.00339983
0.48,0.00340693
0.481,0.00341404
0.482,0.00342114
0.483,0.00342825
0.484,0.00343535
0.485,0.00344246
0.486,0.00344956
0.487,0.00345667
0.488,0.00346378
0.489,0.00347088
0.49,0.00347799
0.491,0.00348509
0.492,0.0034922
0.493,0.0034993
0.494,0.00350641
0.495,0.00351351
0.496,0.00352062
